Productgroepcode,Productgroep_oms,Productcode,Product_omschrijving,Product_description,Product_synoniemen,Meeteenheid,Hoeveelheid,Commentaarregel,Verrijkt_met,Bevat_een_spoor_van,ENERCJ_kJ,ENERCC_kcal,PROT_g,PROTPL_g,PROTAN_g,NT_g,CHO_g,SUGAR_g,STARCH_g,POLYL_g,FIBT_g,ALC_g,WATER_g,OA_g,FAT_g,FACID_g,FASAT_g,FAMSCIS_g,FAPU_g,FAPUN3_g,FAPUN6_g,FATRS_g,F4_0_g,F6_0_g,F8_0_g,F10_0_g,F11_0_g,F12_0_g,F13_0_g,F14_0_g,F15_0_g,F16_0_g,F17_0_g,F18_0_g,F19_0_g,F20_0_g,F21_0_g,F22_0_g,F23_0_g,F24_0_g,F25_0_g,F26_0_g,FASATXR_g,F10_1CIS_g,F12_1CIS_g,F14_1CIS_g,F16_1CIS_g,F18_1CIS_g,F20_1CIS_g,F22_1CIS_g,F24_1CIS_g,FAMSCXR_g,F18_2CN6_g,F18_2CN9_g,F18_2CT_g,F18_2TC_g,F18_2R_g,F18_3CN3_g,F18_3CN6_g,F18_4CN3_g,F20_2CN6_g,F20_3CN9_g,F20_3CN6_g,F20_3CN3_g,F20_4CN6_g,F20_4CN3_g,F20_5CN3_g,F21_5CN3_g,F22_2CN6_g,F22_2CN3_g,F22_3CN3_g,F22_4CN6_g,F22_5CN6_g,F22_5CN3_g,F22_6CN3_g,F24_2CN6_g,FAPUXR_g,F10_1TRS_g,F12_1TRS_g,F14_1TRS_g,F16_1TRS_g,F18_1TRS_g,F18_2TTN6_g,F18_3TTTN3_g,F20_1TRS_g,F20_2TT_g,F22_1TRS_g,F24_1TRS_g,FAMSTXR_g,FAUN_g,CHORL_mg,NA_mg,K_mg,CA_mg,P_mg,MG_mg,FE_mg,HAEM_mg,NHAEM_mg,CU_mg,SE_mug,ZN_mg,ID_mug,ASH_g,VITA_RAE_mug,VITA_RE_mug,RETOL_mug,CARTBTOT_mug,CARTA_mug,LUTN_mug,ZEA_mug,CRYPXB_mug,LYCPN_mug,VITD_mug,CHOCALOH_mug,CHOCAL_mug,VITE_mg,TOCPHA_mg,TOCPHB_mg,TOCPHG_mg,TOCPHD_mg,VITK_mug,VITK1_mug,VITK2_mug,THIA_mg,RIBF_mg,VITB6_mg,VITB12_mug,NIA_mg,FOL_mug,FOLFD_mug,FOLAC_mug,VITC_mg
25,"Vlees en gevogelte",1408,"Runderpoelet rauw","Beef stewing meat raw",,g,100,"Per 100g.",,"CARTA, CRYPXB",449,106,"22,1",0,"22,1","3,5",0,0,0,0,0,0,"75,5",,2,"1,8","0,8","0,8","0,1",0,"0,1",0,,,0,0,,"0,01",,"0,05","0,01","0,47","0,01","0,23",0,0,0,0,0,0,0,0,,,,"0,01","0,08","0,74",0,0,0,0,"0,06",,,,,0,0,,"0,01",0,0,0,0,,0,,0,,0,0,,0,0,,0,,,0,"0,01","0,03",0,,0,0,0,,,"0,08","30,9",67,411,5,224,26,"1,9","1,6","0,3","0,07",11,"4,31","3,2","1,1",5,8,3,27,0,,,0,,"0,5","0,4","0,1","0,3","0,3",0,0,0,,,,"0,05","0,16","0,43","1,86","4,9","7,9","7,9",0,3
25,"Vlees en gevogelte",1409,"Runderrollade rauw","Beef sirloin rolled raw","Runder lenderollade rauw",g,100,"Per 100g.",,"CARTA, CRYPXB",463,109,"23,2",0,"23,2","3,7","0,2","0,2",0,0,"0,3",0,74,,"1,7","1,5","0,7","0,6","0,1",0,"0,1","0,1",,,"0,01","0,01",,"0,03",,"0,04","0,01","0,32","0,02","0,23",0,0,0,0,0,0,0,0,,,,"0,01","0,01","0,6",0,0,0,0,"0,06",,,,,0,0,,"0,01",0,0,0,0,,0,,0,,0,0,,0,0,,0,,,0,"0,01","0,04",0,,0,0,0,,,"0,1","25,1",133,410,6,222,28,"1,5","1,3","0,3","0,06",12,"4,14",4,,4,7,2,27,0,,,0,,"0,4","0,3","0,1","0,3","0,3",0,0,0,,,,"0,05","0,15","0,39","1,86","4,9","4,4","4,4",0,1
25,"Vlees en gevogelte",1410,"Runderrosbief rauw","Beef roast raw",,g,100,"Per 100g.",,"CARTA, CRYPXB",513,122,"22,9",0,"22,9",,0,0,0,0,0,0,"73,8",,"3,4","3,1","1,3","1,4","0,1",0,"0,1","0,1",0,0,0,"0,01",0,0,0,"0,08","0,01","0,7","0,03","0,44",0,0,0,"0,01",0,0,0,0,0,0,0,"0,02","0,12","1,28","0,01",0,0,0,"0,1",0,0,0,0,"0,02",0,0,0,0,0,0,"0,01",0,0,0,0,0,0,0,0,"0,01",0,0,0,0,0,"0,01","0,02","0,09","0,01",0,0,0,0,0,0,"0,1","45,7",133,410,5,225,26,2,"1,7","0,4","0,06",6,"3,47",11,,2,5,0,27,0,,,0,,"0,5","0,4","0,1","0,2","0,2",0,0,0,,,,"0,05","0,15","0,39","1,68","5,3","10,6","10,6",0,0
25,"Vlees en gevogelte",1411,"Runderschenkel rauw","Beef shank raw",,g,100,"Per 100g.",,"CARTA, CRYPXB",495,117,"22,6",0,"22,6",,0,0,0,0,0,0,"74,4",,3,"2,8","1,2","1,3","0,1",0,"0,1","0,1",0,0,0,"0,01",0,0,0,"0,08","0,01","0,63","0,03","0,39",0,0,0,"0,01",0,0,0,0,0,0,0,"0,02","0,11","1,15","0,01",0,0,0,"0,09",0,0,0,0,"0,02",0,0,0,0,0,0,"0,01",0,0,0,0,0,0,0,0,"0,01",0,0,0,0,0,"0,01","0,01","0,08","0,01",0,0,0,0,0,0,"0,09","31,3",50,429,5,224,26,"1,9","1,6","0,3","0,07",11,"4,31",10,,5,8,3,27,0,,,0,,"0,4","0,3","0,1","0,3",,,,,,,,"0,05","0,16","0,53","1,86","4,9","10,6","10,6",0,0
25,"Vlees en gevogelte",1412,"Runderriblappen rauw","Beef rib steak raw",,g,100,"Per 100g.",,"CARTA, CRYPXB",692,166,"20,1",0,"20,1","3,2",0,0,0,0,0,0,"71,5",,"9,5",9,"4,2","3,8","0,3","0,1","0,2","0,4",,,0,"0,02",,"0,01",,"0,25","0,05","2,13","0,11","1,59",0,"0,01",0,"0,01",0,0,0,0,,,,"0,04","0,29","3,48","0,02",0,0,0,"0,22",,,,,"0,06",0,,"0,01",0,0,0,"0,02",,0,,0,,0,0,,"0,01",0,,,,,"0,02","0,05","0,26","0,02",,0,0,0,,,"0,33","51,8",63,360,7,184,21,"2,1","1,7","0,4","0,07",9,"6,61","2,9",,17,20,15,27,0,,,0,,"0,5","0,4","0,1","0,5","0,5",0,0,0,,,,"0,04","0,15","0,24","2,01","3,1","4,5","4,5",0,0
25,"Vlees en gevogelte",1413,"Runder doorregen lappen rauw","Beef streaked/marbled raw",,g,100,"Per 100g.",,"CARTA, CRYPXB",615,147,"20,6",0,"20,6","3,3",0,0,0,0,0,0,"72,5",,"7,2","6,8","2,8","3,2","0,3","0,1","0,2","0,3",,,0,"0,01",,"0,01",,"0,18","0,03","1,53","0,07","0,97",0,"0,01",0,"0,01",0,0,0,0,,,,"0,04","0,26","2,83","0,02",0,0,0,"0,22",,,,,"0,05",0,,"0,01",0,0,0,"0,02",,"0,01",,0,,0,0,,"0,01",0,,,,,"0,01","0,04","0,2","0,02",,0,0,0,,,"0,22","61,8",67,367,5,190,22,2,"1,7","0,3","0,07",9,"6,58","2,6",,17,20,15,27,0,,,0,,"0,4","0,3","0,1","0,5","0,5",0,0,0,"1,5","1,5",,"0,05","0,16","0,26","2,91","3,1","2,9","2,9",0,0
25,"Vlees en gevogelte",1414,"Rundersukadelappen rauw","Beef stewing steak raw",,g,100,"Per 100g.",,"CARTA, CRYPXB",566,135,"21,3",0,"21,3","3,4",0,0,0,0,0,0,"73,2",,"5,5","5,3","2,2","2,3","0,2","0,1","0,2","0,2",,,0,"0,01",,"0,01",,"0,15","0,03","1,18","0,06","0,77",0,"0,01",0,"0,01",0,0,0,0,,,,"0,03","0,2","2,06","0,01",0,0,0,"0,16",,,,,"0,04",0,,"0,01",0,0,0,"0,02",,"0,01",,0,,0,0,,"0,01",0,,,,,"0,01","0,02","0,2","0,01",,0,0,0,,,"0,22","48,4",70,350,5,185,22,"2,4",2,"0,4","0,09",10,"6,57","2,8",,8,11,6,27,0,,,0,,"0,4","0,3","0,1","0,5","0,5",0,0,0,,,,"0,05","0,19","0,25","2,72","2,9","4,2","4,2",0,0
25,"Vlees en gevogelte",1415,"Rundertartaar rauw","Beef steak tartare raw",,g,100,"Per 100g.",,"CARTA, CRYPXB",577,137,"21,1",0,"21,1","3,4","0,3","0,3",0,0,"0,1",0,"73,3",,"5,7","5,5","2,4","2,5","0,2",0,"0,2","0,1",,,0,"0,01",,"0,01",,"0,15","0,02","1,38","0,05","0,78",0,"0,01",0,"0,01",0,0,0,0,,,,"0,04","0,22","2,24","0,01",0,0,0,"0,17",,,,,"0,03",0,,"0,01",0,0,0,"0,02",,0,,0,,0,0,,"0,01",0,,,,,"0,01",0,"0,09","0,01",,0,0,0,,,"0,17","43,4",84,376,6,198,24,"2,5",2,"0,4","0,12",8,"4,77","2,6",,7,10,5,27,0,,,0,,"0,6","0,5","0,1","0,5","0,5",0,0,0,,,,"0,04","0,15","0,31","1,97","4,2","5,6","5,6",0,14
25,"Vlees en gevogelte",1416,"Rundertong rauw","Beef tongue raw",,g,100,"Per 100g.",,"CARTA, CRYPXB",782,188,"17,3",0,"17,3",,0,0,0,0,0,0,"69,5",,"13,2","12,4","5,6","6,1","0,7","0,1","0,6",0,0,0,0,0,,0,,"0,46",,"3,09",,"2,01",,0,,"0,06",,0,,,,,,"0,09","0,48","5,39","0,16",0,0,,"0,56",,,,0,"0,11",,0,,,,,,,0,,,,,,,0,0,,0,,,,,,,,,,,,,,87,80,290,7,160,18,"2,5","2,1","0,4","0,13",2,"3,4","2,3",,6,11,,68,0,,,0,,"0,3",,"0,3","0,1","0,1",,,,,,,"0,08","0,34",,"4,9",,19,19,0,
25,"Vlees en gevogelte",1417,"Varkensbraadworst rauw","Sausage pork Braadworst raw","Varkenssaucijs rauw",g,100,"Per 100g.",,,937,226,"16,8",0,"16,8","2,7","0,6","0,5","0,1",0,"0,3",0,"62,6",,"17,2","16,4","6,4","7,5","2,1",0,"2,1",0,,,0,"0,03",,"0,03",,"0,29","0,02","3,99","0,05","1,96",0,"0,03",0,"0,02",0,0,0,0,,,,"0,02","0,43","6,9","0,16",0,"0,02","0,01","1,92",,,,,0,0,,"0,07",0,0,"0,02","0,06",,0,,0,,0,0,,"0,02","0,01",,0,,,0,0,"0,01",0,,0,0,0,,,"0,32","47,4",643,315,13,176,20,"0,9","0,6","0,3","0,07",10,"2,29","2,1",,15,15,14,0,0,,,0,,"0,7","0,3","0,4","0,7","0,7",0,0,0,,,,"0,44","0,14","0,37","0,69","3,6","5,7","5,7",0,24
25,"Vlees en gevogelte",1418,"Varkensfiletlappen rauw","Pork fillet raw",,g,100,"Per 100g.",,,540,128,"23,3",0,"23,3","3,7",0,0,0,0,0,0,"73,2",,"3,9","3,5","1,5","1,7","0,3",0,"0,3",0,,,0,"0,01",,"0,02",,"0,06",0,"0,9","0,01","0,46",0,"0,01",0,0,0,"0,01",0,0,0,,,0,"0,1","1,55","0,03",0,0,0,"0,24",,,,,0,0,,"0,01",0,0,0,"0,01",,0,,0,,0,0,,0,0,,0,,,0,0,"0,01",0,,0,0,0,,,"0,1","36,6",51,427,4,238,28,"0,4","0,2","0,1","0,05",14,"1,55",1,,2,2,2,0,0,,,0,,"0,3","0,2","0,1","0,4","0,4",0,0,0,4,"0,3","3,7","0,78","0,12","0,6","0,29","7,8","0,6","0,6",0,0
25,"Vlees en gevogelte",1419,"Varkensfricandeau rauw","Pork fricandeau part of leg raw","Fricandeau varkens- rauw",g,100,"Per 100g.",,,506,120,"22,9",0,"22,9",,0,0,0,0,0,0,74,,"3,2","2,9","1,2","1,3","0,4",0,"0,3",0,0,0,0,"0,01",0,"0,01",0,"0,05",0,"0,71","0,01","0,36",0,"0,01",0,0,0,0,0,0,0,0,0,0,"0,08","1,24","0,02",0,0,0,"0,32",0,0,0,0,"0,03",0,0,"0,01",0,0,0,"0,01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,01",0,0,0,0,0,0,0,"0,03","51,3",54,380,5,250,24,"1,1","0,7","0,4","0,06",13,"1,74",5,,0,0,0,0,0,,,0,,"0,3","0,2","0,1","0,5","0,5",0,0,0,4,"0,3","3,7","0,61","0,09","0,21","0,49","6,1","0,6","0,6",0,0
25,"Vlees en gevogelte",1420,"Varkenshamlappen rauw","Pork chop raw",,g,100,"Per 100g.",,,481,114,"22,2",0,"22,2","3,6",0,0,0,0,0,0,"75,2",,"2,8","2,5","0,9","1,2","0,4",0,"0,4",0,,,0,"0,01",,"0,01",,"0,04",0,"0,57","0,01","0,27",0,0,0,"0,01",0,0,0,0,,,,0,"0,07","1,07","0,02",0,"0,01",0,"0,31",,,,,0,0,,"0,01",0,0,0,"0,05",,0,,0,,0,0,,"0,01",0,,0,,,0,0,0,0,,0,0,0,,,"0,06","50,6",54,428,4,239,28,"0,8","0,5","0,3","0,08",13,"2,37",1,,2,2,2,0,0,,,0,,"0,3","0,2","0,1","0,5","0,5",0,0,0,4,"0,3","3,7","0,84","0,2","0,53","0,49","6,2","1,8","1,8",0,0
25,"Vlees en gevogelte",1421,"Gehakt varkens- rauw","Minced pork raw","Varkensgehakt rauw",g,100,"Per 100g.",,FIBT,741,177,"20,1",0,"20,1","3,2","0,3","0,3",0,0,0,0,"67,2",,"10,7","9,9","3,6","4,7","1,3",0,"1,3",0,,,"0,01","0,02",,"0,05",,"0,17","0,01","2,27","0,04","1,04",0,"0,02",0,"0,02",0,"0,01",0,0,0,,,0,"0,28","4,36","0,08",0,"0,02",0,"1,18",,,,,0,0,,"0,03",0,0,0,"0,1",,0,,0,,0,0,,"0,02",0,,0,,,0,0,"0,01",0,,0,0,0,,,"0,18",67,184,388,6,207,25,"0,9","0,5","0,3","0,06",10,"2,27","3,2",,8,8,8,0,0,,,0,,"0,4","0,3","0,1","0,7","0,7",0,0,0,,,,"0,59","0,16","0,43","0,65","5,7","1,8","1,8",0,20
25,"Vlees en gevogelte",1422,"Varkenshaas rauw","Pork tenderloin raw",,g,100,"Per 100g.",,,446,105,"22,4",0,"22,4","3,6",0,0,0,0,0,0,"75,3",,"1,7","1,6","0,8","0,7","0,1",0,"0,1",0,,,0,0,,0,,"0,03",0,"0,45","0,01","0,26",0,0,0,0,0,0,0,0,,,,0,"0,04","0,61","0,01",0,0,0,"0,04",,,,,0,0,,"0,03",0,0,0,0,,0,,0,,0,0,,0,0,,0,,,0,0,0,0,,0,0,0,,,"0,09","41,5",91,444,4,250,28,"0,7","0,5","0,3","0,07",12,"1,74","1,2",,1,1,1,0,0,,,0,,"0,3","0,2","0,1","0,4","0,4",0,0,0,4,"0,3","3,7","0,96","0,19","0,55","0,41","7,8","2,5","2,5",0,0
25,"Vlees en gevogelte",1423,"Varkenshamschijf rauw","Pork gammon steak raw",,g,100,"Per 100g.",,,795,191,"19,8",0,"19,8",,0,0,0,0,0,0,"67,8",,"12,4","11,5","4,6","5,3","1,5","0,1","1,3",0,0,0,"0,01","0,02",0,"0,02",0,"0,2","0,01","2,82","0,04","1,45",0,"0,02",0,"0,01",0,0,0,0,0,0,0,"0,01","0,3","4,93","0,09",0,"0,01",0,"1,27",0,0,0,0,"0,1",0,0,"0,05",0,0,"0,01","0,03",0,0,0,0,0,0,0,0,"0,01",0,0,0,0,0,0,0,"0,02",0,0,0,0,0,0,0,"0,1","44,4",62,373,7,256,23,"0,4","0,3","0,2","0,08",11,"3,03",3,,7,7,7,0,0,,,0,,"0,3","0,2","0,1","0,8","0,8",0,0,0,,,,"0,59","0,18","0,41","0,65","4,1","1,5","1,5",0,0
25,"Vlees en gevogelte",1424,"Varkenshaaskarbonade rauw","Pork loin chop raw",,g,100,"Per 100g.",,,653,156,"23,2",0,"23,2","3,7",0,0,0,0,0,0,"70,2",,7,"6,5","2,8","2,9","0,7",0,"0,7",0,,,0,"0,01",,"0,02",,"0,11",0,"1,68","0,02","0,9",0,"0,01",0,"0,01",0,"0,01",0,0,,,,0,"0,17","2,72","0,05",0,"0,01",0,"0,61",,,,,0,0,,"0,02",0,0,0,"0,03",,0,,0,,0,0,,"0,01",0,,0,,,0,0,"0,01",0,,0,0,0,,,"0,12","38,5",51,402,10,229,28,"0,5","0,3","0,2","0,05",12,"1,61","0,9",,4,4,4,0,0,,,0,,"0,3","0,2","0,1","0,5","0,5",0,0,0,4,"0,3","3,7","0,71","0,13","0,56","0,28","7,7","0,5","0,5",0,0
25,"Vlees en gevogelte",1425,"Varkensschouderkarbonade rauw","Pork shoulder chop raw",,g,100,"Per 100g.",,,776,186,"19,1",0,"19,1","3,1",0,0,0,0,0,0,70,,"12,2","11,4","4,7",5,"1,4",0,"1,4",0,,,0,"0,02",,"0,03",,"0,19","0,01","2,83","0,03","1,58",0,"0,02",0,"0,01",0,"0,01",0,0,,,,0,"0,25","4,58","0,12",0,"0,01","0,01","1,31",,,,,0,0,,"0,05",0,0,0,"0,06",,0,,0,,0,0,,"0,02","0,01",,0,,,0,0,"0,02",0,,0,0,0,,,"0,21","44,4",62,373,7,201,23,1,"0,6","0,4","0,08",11,"3,03","1,2",,7,7,7,0,0,,,0,,"0,3","0,2","0,1","0,8","0,8",0,0,0,,,,"0,59","0,18","0,41","0,65","4,1","1,5","1,5",0,0
25,"Vlees en gevogelte",1426,"Lever varkens- rauw","Liver pork raw","Varkenslever rauw",g,100,"Per 100g.",,,542,129,"21,3",0,"21,3","3,4","0,2","0,2",0,0,0,0,"70,8",,"4,8","3,5","1,8",1,"0,5",0,"0,5",0,0,0,0,"0,01",,"0,01",,"0,04","0,01","0,8","0,04","0,84",0,"0,01",0,"0,01","0,01","0,02",0,0,,0,0,0,"0,06","0,94",0,0,"0,01",0,"0,38",,,,0,0,0,0,"0,01",0,0,0,"0,1",,0,,0,,0,0,,"0,01",0,,0,,,0,0,0,0,,0,0,0,,0,"0,22","157,5",114,308,6,411,22,"17,8","5,3","12,5","1,44",63,"7,69",7,,21700,21700,21723,0,0,,,0,,"1,1","0,6","0,4",1,1,0,0,0,"0,5","0,2","0,3","0,18","3,09","0,6","25,23","11,5","413,8","413,8",0,19
25,"Vlees en gevogelte",1427,"Varkenskrabbetjes rauw","Pork spare rib raw",,g,100,"Per 100g.",,,1037,250,"18,3",0,"18,3",,0,0,0,0,0,0,"62,1",,"19,6","18,6","7,4","8,6","2,4","0,2","2,2",0,0,0,"0,01","0,04",0,"0,03",0,"0,32","0,01","4,57","0,07","2,35",0,"0,03",0,"0,02",0,0,0,0,0,0,0,"0,01","0,49","7,99","0,14",0,"0,02",0,"2,05",0,0,0,0,"0,16",0,0,"0,08",0,0,"0,02","0,05",0,0,0,0,0,0,0,0,"0,02","0,01",0,0,0,0,0,0,"0,04",0,0,0,0,0,0,0,"0,17","44,4",62,,,,,"1,4","0,9","0,5",,,,8,,7,7,7,0,0,,,0,,"0,3","0,2","0,1",,,,,,,,,,,,"0,65",,"1,5","1,5",0,
25,"Vlees en gevogelte",1429,"Varkensoester rauw","Pork tenderloin medaillon raw",,g,100,"Per 100g.",,,488,115,"23,5",0,"23,5",,0,0,0,0,0,0,"74,1",,"2,4","2,2","0,9",1,"0,3",0,"0,3",0,0,0,0,0,0,0,0,"0,04",0,"0,53","0,01","0,27",0,0,0,0,0,0,0,0,0,0,0,0,"0,06","0,92","0,02",0,0,0,"0,24",0,0,0,0,"0,02",0,0,"0,01",0,0,0,"0,01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,02","51,3",54,380,5,250,24,"1,1","0,7","0,4","0,06",13,"1,74",3,,0,0,0,0,0,,,0,,"0,3","0,2","0,1","0,5","0,5",0,0,0,4,"0,3","3,7","0,61","0,09","0,21","0,38","6,1","0,6","0,6",0,0
25,"Vlees en gevogelte",1430,"Varkensschouderlappen rauw","Pork shoulder raw",,g,100,"Per 100g.",,,558,133,"20,7",0,"20,7","3,3",0,0,0,0,0,0,"73,5",,"5,5","5,2","2,1","2,4","0,5",0,"0,5",0,,,0,"0,01",,"0,01",,"0,08",0,"1,29","0,02","0,67",0,"0,01",0,0,0,"0,01",0,0,,,,0,"0,14","2,25","0,04",0,0,0,"0,41",,,,,0,0,,"0,02",0,0,0,"0,02",,0,,0,,0,0,,0,0,,0,,,0,0,"0,01",0,,0,0,0,,,"0,14","40,2",60,429,4,226,27,"0,8","0,5","0,3","0,07",12,"2,6",2,,4,4,4,0,0,,,0,,"0,4","0,3","0,1","0,5","0,5",0,0,0,4,"0,3","3,7","0,65","0,17","0,5","0,46","5,3",2,2,0,0
25,"Vlees en gevogelte",1431,"Vink sla- rauw","Kromesky meat filled raw","Slavink rauw",g,100,"Per 100g.",,,1102,266,"15,3",0,"15,3","2,4","3,3","1,3",2,0,"0,4",0,"58,5",,"21,2","20,1","8,1","9,2","2,4","0,2","2,2","0,1",,,0,"0,03",,"0,03",,"0,39","0,03","4,94","0,08","2,57",0,"0,03",0,"0,02",0,0,0,0,,,,"0,04","0,56","8,43","0,14",0,"0,02",0,"2,05",,,,,"0,17","0,01",,"0,08",0,0,"0,02","0,06",,0,,0,,0,0,,"0,02","0,01",,0,,,"0,01",0,"0,06","0,01",,0,0,0,,,"0,31","56,6",653,274,19,159,19,1,"0,6","0,4","0,06",9,"2,12","2,7",,13,13,13,0,0,,,0,,"0,7","0,3","0,4","0,6","0,6",0,0,0,,,,"0,38","0,12","0,3","0,68","3,9","7,6","7,6",0,8
25,"Vlees en gevogelte",1432,"Speklap rauw","Bacon rasher raw",,g,100,"Per 100g.",,,1325,320,"16,5",0,"16,5","2,6",0,0,0,0,0,0,"55,1",,"28,2","26,8","10,7","12,4","3,4","0,3","3,1","0,1",,,"0,01","0,06",,"0,05",,"0,46","0,01","6,58","0,1","3,38",0,"0,05",0,"0,02",0,0,0,0,,,,"0,01","0,7","11,5","0,2",0,"0,02",0,"2,95",,,,,"0,23",0,,"0,12",0,0,"0,03","0,07",,0,,0,,0,0,,"0,02","0,01",,,,,0,0,"0,06",0,,0,0,0,,,"0,25","50,4",64,303,4,160,19,"0,5","0,3","0,2","0,05",10,"1,81",3,,18,18,18,0,0,,,0,,"0,9","0,3","0,6","0,9","0,9",0,0,0,0,0,,"0,44","0,11","0,37","0,54","4,5","2,6","2,6",0,0
25,"Vlees en gevogelte",1434,"Gehakt hoh rauw","Minced beef/pork raw","Half om half gehakt rauw",g,100,"Per 100g. Voor meer informatie zie Overzicht recepten op NEVO-website.",,,969,233,"19,2",0,"19,2","3,1","0,3","0,3",0,0,"0,3",0,"63,7",,"17,2","16,2","6,9","7,5","1,3","0,1","1,2","0,2",,,"0,01","0,03",,"0,03",,"0,41","0,04","4,08","0,11","2,12",0,"0,02",0,"0,01","0,01",0,0,0,,,,"0,08","0,57","6,72","0,08",0,"0,01",0,"1,08",,,,,"0,1",0,,"0,04",0,0,0,"0,03",,0,,0,,0,0,,"0,01",0,,,,,"0,02","0,02","0,16","0,02",,0,0,0,,,"0,36","28,8",177,303,9,169,19,"1,3",1,"0,3","0,06",9,"3,22",3,"0,5",16,17,15,14,0,,,0,,"0,6","0,3","0,3","0,2","0,2",0,0,0,,,,"0,27","0,14","0,33","1,25",4,"1,4","1,4",0,8
25,"Vlees en gevogelte",1435,"Hamburger rauw","Hamburger raw",,g,100,"Per 100g.",,,995,239,"16,8",0,"16,8","2,7","2,2","0,9","1,3",0,"0,6",0,"60,9",,18,"17,1","7,5","7,9","0,7","0,1","0,6","0,5",,,"0,01","0,04",,"0,04",,"0,53","0,07","4,28","0,15","2,35",0,"0,02",0,"0,02",0,0,0,0,,,,"0,15","0,75","6,96","0,05",0,"0,01",0,"0,56",,,,,"0,11",0,,"0,01",0,0,0,"0,04",,0,,0,,0,0,,"0,02",0,,,,,"0,03","0,09","0,33","0,05",,0,0,0,,,"0,46","46,3",758,175,14,149,19,"1,8","1,3","0,5","0,07",7,"3,37","2,5",,16,16,16,0,,,,,,"0,5","0,4","0,1","0,7","0,7",0,"0,1",0,,,,"0,09","0,12","0,21","1,52","2,8","12,6","12,6",0,17
25,"Vlees en gevogelte",1436,"Kalfsentrecote rauw","Veal prime rib raw",,g,100,"Per 100g.",,,629,150,"21,4",0,"21,4","3,4",0,0,0,0,0,0,"70,6",,"7,2","6,3","2,7","2,9","0,4",0,"0,4","0,1",,,0,"0,01",,"0,08",,"0,46","0,02","1,56","0,02","0,58",0,0,0,0,0,"0,01",0,0,,,,"0,1","0,28","2,52","0,04",0,0,0,"0,35",,,,,0,0,,"0,01",0,0,0,"0,02",,0,,0,,0,0,,0,0,,,,,0,"0,01","0,06",0,,0,0,0,,,"0,16","50,9",53,427,5,216,24,"0,6","0,5","0,1","0,05",7,"2,54","3,5",,18,21,16,27,,,,,,"0,3","0,2","0,1","0,3","0,3",0,0,0,,,,"0,06","0,13","0,45","1,71","6,1",6,6,0,0
25,"Vlees en gevogelte",1437,"Vink kalfs- rauw","Veal olive raw","Blinde vink kalfs- rauw; kalfsvink rauw",g,100,"Per 100g.",,,665,159,"20,7",0,"20,7",,0,0,0,0,0,0,"70,9",,"8,5","7,4","3,1","3,5","0,3","0,1","0,3","0,3",0,0,0,"0,01",0,"0,01",0,"0,2","0,03","1,68","0,08","1,06",0,"0,01",0,"0,01",0,0,0,0,0,0,0,"0,05","0,29","3,09","0,02",0,0,0,"0,24",0,0,0,0,"0,06",0,0,"0,01",0,0,0,"0,02",0,"0,01",0,0,0,0,0,0,"0,02",0,0,0,0,0,"0,01","0,04","0,22","0,02",0,0,0,0,0,0,"0,24",52,599,387,6,212,24,"1,4","1,2","0,2","0,06",8,"2,65","3,7",,20,22,18,27,,,,,,"0,6","0,3","0,3","0,4",,,,,,,,"0,08","0,16","0,4","2,2","5,2","9,1","9,1",0,5
25,"Vlees en gevogelte",1438,"Kalfsfricandeau rauw","Veal fricandeau raw",,g,100,"Per 100g.",,,470,111,22,0,22,"3,5",0,0,0,0,0,0,74,,"2,6","1,9","0,7","0,9","0,2",0,"0,2",0,,,0,0,,"0,01",,"0,11","0,01","0,46","0,01","0,15",0,0,0,0,0,0,0,0,,,,"0,03","0,1","0,75","0,01",0,0,"0,01","0,14",,,,,0,0,,0,0,0,0,"0,01",,0,,0,,0,0,,0,0,,,,,0,0,"0,02",0,,0,0,0,,,"0,06","46,8",52,436,4,243,27,"0,5","0,4","0,1","0,06",9,"2,48","3,4",,6,6,6,,,,,,,"0,4","0,2","0,1","0,4","0,4",0,0,0,,,,"0,09","0,18","0,48","2,28","6,8",14,14,0,1
25,"Vlees en gevogelte",1439,"Lever kalfs- rauw","Liver calf's raw","Kalfslever rauw",g,100,"Per 100g.",,,455,108,"17,7",0,"17,7",,2,0,2,0,0,0,"77,1",,"3,3","2,5","1,4","0,6","0,2","0,1","0,2",0,0,0,0,"0,01",0,"0,03",0,"0,05","0,01","0,53","0,02","0,74",0,0,0,"0,03","0,01","0,01",0,0,0,0,0,0,"0,04","0,58",0,0,"0,01",0,"0,14",0,0,0,0,"0,01",0,0,"0,01",0,0,0,"0,03",0,"0,01",0,0,0,0,0,0,"0,03","0,01",0,0,0,0,0,0,"0,03",0,0,0,0,0,0,0,"0,1","183,1",71,365,5,320,21,8,"2,4","5,6","8,24",29,"4,1","4,3",,15000,15000,15000,160,,,,,,"0,4","0,4","0,1","1,5",,,,,,,,"0,2","2,95","0,72",68,"10,6",729,729,0,19
